HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,SD1,SD2,SampEn,status
-1.600535004115502,1.8772767908608003,-1.1101917521760725,-1.1174796659266402,-0.7567828692903432,-0.3135878471064183,-0.1310129486648486,-0.1816650418584751,-0.14793376456138507,-0.16908298589822746,-0.048674282937319444,2.1945373091049523,-0.16865902775271638,-1.1191653656739473,-1.0416435168389657,1.7021068686570942,0
-1.4955574126540672,1.6850321986767256,-1.226958960662353,-1.1431898526333768,-0.8686942756827081,-0.4099607469364205,-0.2166227809307942,-0.18007406306639737,-0.15564955440218475,-0.0823207340344344,0.18212540482341533,2.0750846988993876,-0.1733492054744758,-1.1440645188531446,-1.1922873285524307,1.7021068686570942,0
-1.5532350320651966,1.7892395477110985,-1.2514192299051268,-1.1852971026226373,-1.3163399012521673,-0.7954523462564291,-0.24095447789878763,-0.1808786801754157,-0.15941069101699654,-0.0781258727105026,0.19278518049697888,2.0695676289207965,-0.17622186709285875,-1.1853270692646398,-1.2247363662892963,1.7021068686570942,0
-1.532072429430636,1.7506109614311005,-1.1702571222647773,-1.1419053500847214,-0.8918483597638868,-0.4099607469364205,-0.1730423375660707,-0.17049753581801386,-0.15678303544294794,0.23495105294125687,0.8807923553282375,1.7134828626409198,-0.1705711354299143,-1.1427361741922648,-1.1057970771723082,1.7021068686570942,0
-1.5116561422041426,1.7137790535827646,-1.2433817591938983,-1.1770772295386243,-1.3163399012521673,-0.7954523462564291,-0.23137543371734365,-0.18490608604175485,-0.1687410484286482,-0.16859498763699854,-0.04731849835221868,2.1938356096826603,-0.1841019923555941,-1.1773524450682098,-1.2075820672322028,0.02109613030395712,0
-1.4627827893677665,1.6272989317404465,-1.2854166380009646,-1.2459272750211328,-1.5401627140368972,-0.9881981459164334,-0.2628620634048683,-0.17761894131034095,-0.17427013088887638,0.45607512626077673,1.2656285888393666,1.514307148667518,-0.18518179339833776,-1.2434395790037274,-1.2193715536571765,1.7021068686570942,0
-1.2574829507081886,1.28819085009112,-0.21795527901516687,-0.49625799427830125,-0.8325938220077517,-0.3135878471064183,0.6911339226230762,-0.1661469199641834,-0.08940267700168228,-0.10561628992774244,0.12211662155889215,2.106142824955599,-0.12284242442334188,-0.5195851500585817,-1.0182554311487512e-05,0.3661653190227741,0
-0.5558326362419893,0.36163669074943333,-0.3636759823824834,-0.30176146833916834,-0.86264501047231,-0.21721494727641616,0.7564184458498027,-0.036457391104245666,-0.057675771885136874,0.8157788240490772,1.7674341319647773,1.2545928374242041,-0.05300171215486359,-0.32944428562161177,-0.33247087254731694,-0.3948949632176077,0
-1.2805962827584094,1.324537364976106,-0.7486591096354038,-0.8040782732753388,-0.913458838239654,-0.4099607469364205,0.21899060642900708,-0.18013129189034918,-0.17513910904418648,0.3066096924093624,1.0132127063253038,1.6449474294936492,-0.18670883323551776,-0.8200126711967033,-0.7565342906618944,0.17260098593035084,0
-1.4199230861301322,1.5533613364732433,0.38448459705968213,0.8453694705551561,-0.7277688009663968,-0.3135878471064183,1.149294171949625,0.05007397816062791,0.859531820577864,-0.10007557272728217,0.13651535386981797,2.0986906218140837,0.6068343198944209,0.7813297766480652,-0.002363224788941464,-0.021081568251081168,0
-1.3453397380165202,1.4287447140104612,0.5631075869229404,0.013668753086775922,-0.6001069003410324,-0.12084204744641401,1.336596080081184,-0.10329191221068044,-0.15862362928339319,2.5753311253501447,3.1121894818269222,0.5586017024818706,-0.1468910867421519,-0.02407489875065273,0.9639111563119415,-0.16152086387644107,0
-1.5473546386104955,1.7784594771212843,-1.0454069144487295,-0.8799937631041546,-0.7567828692903432,-0.3135878471064183,-0.0727122047642709,-0.1758314774268363,-0.12141304603423353,-0.14402733962136915,0.020067553993400912,2.15895930667623,-0.1483437914811646,-0.8891986031426478,-1.095911461996316,1.7021068686570942,0
-1.6142220326098096,1.9032002939456865,-0.8548752894405416,-0.7019689190365135,-0.2635437077832537,0.0719037522135903,0.07161379390464478,-0.17888625116006232,-0.14063034166750904,-0.13474102445456118,0.045102579434196446,2.146002187173686,-0.1626294652275599,-0.7183582714170923,-0.955315046074406,2.325844502510715,0
-2.02553407834511,2.7906804642932674,0.2049057460088793,-0.39706604667321954,-0.1614141872829622,0.0719037522135903,0.7510690100625639,-0.16362774943307032,-0.1332994267035248,0.11603388206138616,0.642241444401814,1.8369471933492738,-0.15194991881093134,-0.4405378873256883,-0.012004368493510687,0.4200498282844946,0
-2.0394827391102073,2.824988729975348,-0.6165393797222204,-0.773711409644628,0.02659697545621076,0.16827665204359246,0.1694777280154289,-0.0674520577465023,-0.10116493850190547,1.0411257312164142,2.023466955089007,1.1220805740099036,-0.09426710725983108,-0.7873895286398236,-0.44480036162078357,1.7021068686570942,0
-2.1586134273362387,3.1313583361363677,-0.9345395555915998,-0.8893314286490412,0.09471696195591102,0.16827665204359246,-0.07067519577123402,-0.1312353864111126,-0.11551007542262506,0.4475807380574137,1.2520735460866617,1.5213226921198,-0.12775445410687827,-0.9010531572089288,-0.9323965735480214,1.7021068686570942,0
-2.1398384477280405,3.081425648057402,-0.9057360155792366,-0.8895411192980405,-0.0415230110434895,0.0719037522135903,-0.048436561816425416,-0.17704065321534043,-0.11864649229180838,-0.1683780276624749,-0.046715946457665344,2.1935237531230305,-0.14689911921190305,-0.8983983439797463,-0.83109611715705,1.632530846842412,0
