HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,SD1,SD2,SampEn,status
0.038014729523953905,0.8891095975834927,0.0868794337838821,0.09233402590204348,0.5909090909090909,0.2765957446808511,0.06420052566658171,0.0007470000335770688,0.0021528542069078112,0.009153223396980643,0.12939486805692535,0.8796336903237847,0.0017525887741591047,0.092421397397936,0.08308642283600483,0.2975964202381241,0
0.05169321377212943,0.8532101961333057,0.10044945470960892,0.09052237891223111,0.4347826086956522,0.2127659574468085,0.07570460480228207,0.003438970692828845,0.0027483746932992045,0.033008105181877044,0.35450318025023053,0.6682799103742513,0.002944996584708933,0.09052419185221194,0.10382907220053493,0.4883245069059758,0
0.05467464669721345,0.8456368121823089,0.07889845241656163,0.07522838007643143,0.3636363636363637,0.1702127659574468,0.06056552692647033,0.0012823053593273414,0.0018715477006876777,0.01807418060149549,0.22848292422403157,0.7866000967851078,0.0017037825474929054,0.07519954779471881,0.07994503797609392,0.6068261510845583,0
0.05680407040880653,0.8402807901303665,0.07763079166575232,0.09008805707275051,0.5652173913043478,0.2765957446808511,0.05989451994156695,0.0009089478663096557,0.002529671806588624,0.009478570719894741,0.1334186615530408,0.8758557580170911,0.0020682300855137874,0.08995833372251047,0.06166150901851964,0.5436432511904858,0
0.062309972540221636,0.8266330837939332,0.07572232493732817,0.08172594098083623,0.5217391304347826,0.2553191489361702,0.0591289294513631,0.0003999913889066558,0.00265149515564294,0.0039794940949761,0.06039920581493382,0.9444135905988306,0.0020104620053885292,0.08183597118939812,0.07247246041280579,0.6068261510845583,0
0.07171149009898448,0.8039778912754466,0.06681869505830179,0.08025033879118548,0.5416666666666666,0.2765957446808511,0.053539682503496666,0.0007037754540405118,0.0022556873546233816,0.008230444135716757,0.11779103398246404,0.890528508776506,0.0018138373389825714,0.08030345640860011,0.053176157073739426,0.6068261510845583,0
0.06868249305530283,0.811189626623754,0.062150205423375564,0.06378098856242491,0.34782608695652173,0.1702127659574468,0.04977083718518492,0.0006088774229504748,0.0010196330132213494,0.015752665211583552,0.20477168311310143,0.8088625374176261,0.0009026854185045659,0.06380965361971401,0.058945290508583874,0.6068261510845583,0
0.057234553486872786,0.8392033396301216,0.06631555555461688,0.07677208670279874,0.34782608695652173,0.1702127659574468,0.051724927248952,0.0010597939074856596,0.0020535706533790637,0.01361381453721411,0.18170641609943539,0.8305184741593017,0.0017706291600176568,0.07688170271097505,0.05742531294981346,0.6068261510845583,0
0.06973452006876901,0.8086755754565192,0.06933304746143244,0.06685968192266478,0.391304347826087,0.19148936170212766,0.05521196375675983,0.002146229224340804,0.0020877865580284636,0.027118025690037906,0.3096128014445613,0.7104274044028026,0.0021044259645659736,0.06695884082718939,0.06979730355653639,0.6068261510845583,0
0.07508221094598133,0.7960478555936458,0.10356163855600312,0.12420548426393523,0.5833333333333334,0.2978723404255319,0.08148075306265401,0.002529074367567961,0.003930304274116161,0.016974753918863893,0.2174185648501819,0.7969884034344644,0.0035313554317932447,0.1243345799322973,0.08449519764959061,0.6068261510845583,0
0.08362152524897737,0.7763951584691834,0.10994554087678565,0.09229962239389994,0.41666666666666674,0.2127659574468085,0.08764503652433271,0.0017149093864001505,0.0008637440552010436,0.05237501578271562,0.47068487131239717,0.5591971344977588,0.0011060821768186359,0.09199937914205548,0.11772646740472205,0.6068261510845583,0
0.06853254206730208,0.811548776790504,0.1360683254975563,0.09975983921455873,0.4347826086956522,0.2127659574468085,0.10461382522684032,0.00870331717865188,0.0033639189279033766,0.0682507379043112,0.5409725444614006,0.49320416756039187,0.004884116820399504,0.09987976830031528,0.15741644670007612,0.6068261510845583,0
0.10987145476767302,0.7196462396770217,0.07611393058666878,0.05721513887839425,0.1923076923076924,0.10638297872340426,0.06479386735981943,0.00042346606645000376,0.0007046070559579931,0.01585403043717187,0.20583498376930737,0.8078642063887879,0.000624562466722828,0.05657989492806189,0.07727804270923548,0.25708124972047414,0
0.10284012347947247,0.7343314909396187,0.1282183109448007,0.04981101809990834,0.08333333333333333,0.0425531914893617,0.10515930182782815,0.0009160066177422539,0.0004695141318186807,0.0514657141421908,0.4660851340341606,0.5635158193613156,0.0005966364973440411,0.04909675337326551,0.16385053398054533,0.439014138673217,0
